Brand,Model,Category,Brand_Equity_Score,Category_Rank
Oura,Ring Gen 4,Smart Ring,62.56625,117
Oura,Ring Gen 4,Smart Ring,62.558,118
Oura,Ring Gen 4,Smart Ring,62.53425,119
Oura,Ring Gen 4,Smart Ring,62.484749999999991,120
Oura,Ring Gen 4,Smart Ring,62.467249999999993,121
Oura,Ring Gen 4,Smart Ring,62.441500000000005,122
Oura,Ring Gen 4,Smart Ring,62.43225000000001,123
Oura,Ring Gen 4,Smart Ring,62.40025,124
Oura,Ring Gen 4,Smart Ring,62.379000000000005,125
Oura,Ring Gen 4,Smart Ring,62.367500000000007,126
Oura,Ring Gen 4,Smart Ring,62.35625,127
Oura,Ring Gen 4,Smart Ring,62.312500000000007,128
Oura,Ring Gen 4,Smart Ring,62.30375,129
Oura,Ring Gen 4,Smart Ring,62.266000000000005,130
Oura,Ring Gen 4,Smart Ring,62.258750000000006,131
Oura,Ring Gen 4,Smart Ring,62.251500000000007,132
Oura,Ring Gen 4,Smart Ring,62.234249999999996,133
Oura,Ring Gen 4,Smart Ring,62.22625,134
Oura,Ring Gen 4,Smart Ring,62.17375,135
Oura,Ring Gen 4,Smart Ring,62.15575,136
Oura,Ring Gen 4,Smart Ring,62.141500000000008,137
Oura,Ring Gen 4,Smart Ring,62.00725,138
Oura,Ring Gen 4,Smart Ring,62.004500000000007,139
Oura,Ring Gen 4,Smart Ring,61.84825,140
Oura,Ring Gen 4,Smart Ring,61.789500000000004,141
Oura,Ring Gen 4,Smart Ring,61.788,142
Oura,Ring Gen 4,Smart Ring,61.783750000000005,143
Oura,Ring Gen 4,Smart Ring,61.7615,144
Oura,Ring Gen 4,Smart Ring,61.75375,145
Oura,Ring Gen 4,Smart Ring,61.67475,146
Oura,Ring Gen 4,Smart Ring,61.657250000000005,147
Oura,Ring Gen 4,Smart Ring,61.6195,148
Oura,Ring Gen 4,Smart Ring,61.576499999999996,149
Oura,Ring Gen 4,Smart Ring,61.56725,150
Oura,Ring Gen 4,Smart Ring,61.566500000000005,151
Oura,Ring Gen 4,Smart Ring,61.53975,152
Oura,Ring Gen 4,Smart Ring,61.4715,153
Oura,Ring Gen 4,Smart Ring,61.449250000000006,154
Oura,Ring Gen 4,Smart Ring,61.42225,155
Oura,Ring Gen 4,Smart Ring,61.38525,156
Oura,Ring Gen 4,Smart Ring,61.37125,157
Oura,Ring Gen 4,Smart Ring,61.36175,158
Oura,Ring Gen 4,Smart Ring,61.34025,159
Oura,Ring Gen 4,Smart Ring,61.32425,160
Oura,Ring Gen 4,Smart Ring,61.3225,161
Oura,Ring Gen 4,Smart Ring,61.30275,162
Oura,Ring Gen 4,Smart Ring,61.26925,163
Oura,Ring Gen 4,Smart Ring,61.236999999999995,164
Oura,Ring Gen 4,Smart Ring,61.215999999999994,165
Oura,Ring Gen 4,Smart Ring,61.165000000000006,166
Oura,Ring Gen 4,Smart Ring,61.131250000000009,167
Oura,Ring Gen 4,Smart Ring,61.0895,168
Oura,Ring Gen 4,Smart Ring,61.045500000000004,169
Oura,Ring Gen 4,Smart Ring,60.9995,170
Oura,Ring Gen 4,Smart Ring,60.995,171
Oura,Ring Gen 4,Smart Ring,60.977500000000006,172
Oura,Ring Gen 4,Smart Ring,60.9225,173
Oura,Ring Gen 4,Smart Ring,60.733,174
Oura,Ring Gen 4,Smart Ring,60.721000000000004,175
Oura,Ring Gen 4,Smart Ring,60.716,176
Oura,Ring Gen 4,Smart Ring,60.653,177
Oura,Ring Gen 4,Smart Ring,60.6245,178
Oura,Ring Gen 4,Smart Ring,60.62375,179
Oura,Ring Gen 4,Smart Ring,60.61825,180
Oura,Ring Gen 4,Smart Ring,60.614500000000007,181
Oura,Ring Gen 4,Smart Ring,60.600000000000009,182
Oura,Ring Gen 4,Smart Ring,60.519500000000008,183
Oura,Ring Gen 4,Smart Ring,60.5085,184
Oura,Ring Gen 4,Smart Ring,60.494000000000007,185
Oura,Ring Gen 4,Smart Ring,60.47625,186
Oura,Ring Gen 4,Smart Ring,60.476,187
Oura,Ring Gen 4,Smart Ring,60.429249999999996,188
Oura,Ring Gen 4,Smart Ring,60.426249999999996,189
Oura,Ring Gen 4,Smart Ring,60.40625,190
Oura,Ring Gen 4,Smart Ring,60.402999999999992,191
Oura,Ring Gen 4,Smart Ring,60.40025,192
Oura,Ring Gen 4,Smart Ring,60.339999999999989,193
Oura,Ring Gen 4,Smart Ring,60.328,194
Oura,Ring Gen 4,Smart Ring,60.31049999999999,195
Oura,Ring Gen 4,Smart Ring,60.304249999999996,196
Oura,Ring Gen 4,Smart Ring,60.24575,197
Oura,Ring Gen 4,Smart Ring,60.21075,198
Oura,Ring Gen 4,Smart Ring,60.147499999999994,199
Oura,Ring Gen 4,Smart Ring,60.136749999999992,200
Oura,Ring Gen 4,Smart Ring,60.10025,201
Oura,Ring Gen 4,Smart Ring,60.031499999999994,202
Oura,Ring Gen 4,Smart Ring,60.0275,203
Oura,Ring Gen 4,Smart Ring,59.981750000000005,204
Oura,Ring Gen 4,Smart Ring,59.956,205
Oura,Ring Gen 4,Smart Ring,59.89525,206
Oura,Ring Gen 4,Smart Ring,59.873999999999995,207
Oura,Ring Gen 4,Smart Ring,59.785749999999993,208
Oura,Ring Gen 4,Smart Ring,59.732,209
Oura,Ring Gen 4,Smart Ring,59.61075,210
Oura,Ring Gen 4,Smart Ring,59.60025,211
Oura,Ring Gen 4,Smart Ring,59.5445,212
Oura,Ring Gen 4,Smart Ring,59.45025,213
Oura,Ring Gen 4,Smart Ring,59.367500000000007,214
Oura,Ring Gen 4,Smart Ring,59.309750000000008,215
Oura,Ring Gen 4,Smart Ring,59.306,216
Oura,Ring Gen 4,Smart Ring,59.166000000000011,217
Oura,Ring Gen 4,Smart Ring,58.755750000000006,218
Oura,Ring Gen 4,Smart Ring,58.649750000000012,219
Oura,Ring Gen 4,Smart Ring,58.61825,220
Oura,Ring Gen 4,Smart Ring,58.571750000000009,221
Oura,Ring Gen 4,Smart Ring,58.547250000000005,222
Oura,Ring Gen 4,Smart Ring,58.526250000000005,223
Oura,Ring Gen 4,Smart Ring,58.516499999999994,224
Oura,Ring Gen 4,Smart Ring,58.3695,225
Oura,Ring Gen 4,Smart Ring,58.3675,226
Oura,Ring Gen 4,Smart Ring,58.355000000000004,227
Oura,Ring Gen 4,Smart Ring,58.29325,228
Oura,Ring Gen 4,Smart Ring,58.119499999999995,229
Oura,Ring Gen 4,Smart Ring,58.003999999999991,230
Oura,Ring Gen 4,Smart Ring,57.297000000000004,231
Garmin,Enduro 3,Smartwatch,90.90075,1
Garmin,Enduro 3,Smartwatch,86.10275,2
Garmin,Enduro 3,Smartwatch,85.4085,3
Garmin,Enduro 3,Smartwatch,84.50975,4
Garmin,Enduro 3,Smartwatch,84.4055,5
Garmin,Enduro 3,Smartwatch,83.22675,6
Garmin,Enduro 3,Smartwatch,82.9045,7
Garmin,Enduro 3,Smartwatch,82.537,8
Garmin,Enduro 3,Smartwatch,81.142749999999992,9
Garmin,Enduro 3,Smartwatch,80.1285,10
Garmin,Enduro 3,Smartwatch,79.99575,11
Garmin,Enduro 3,Smartwatch,79.501,12
Garmin,Enduro 3,Smartwatch,78.1065,13
Garmin,Enduro 3,Smartwatch,77.372,14
Garmin,Enduro 3,Smartwatch,77.303,15
Garmin,Enduro 3,Smartwatch,76.0795,16
Garmin,Instinct 2X,Smartwatch,76.033,17
Garmin,Enduro 3,Smartwatch,75.3615,18
Garmin,Forerunner 965,Smartwatch,75.26025,19
Garmin,Enduro 3,Smartwatch,74.955750000000009,20
Garmin,Enduro 3,Smartwatch,74.692,21
Garmin,Forerunner 965,Smartwatch,74.68675,22
Garmin,Fenix 8,Smartwatch,74.48675,23
Garmin,Instinct 2X,Smartwatch,74.331250000000011,24
Garmin,Instinct 2X,Smartwatch,74.011,25
Garmin,Instinct 2X,Smartwatch,73.77625,26
Garmin,Venu 3,Smartwatch,73.60375,27
Garmin,Instinct 2X,Smartwatch,73.5325,28
Garmin,Instinct 2X,Smartwatch,73.35475000000001,29
Garmin,Forerunner 965,Smartwatch,73.29575,30
Garmin,Instinct 2X,Smartwatch,73.109749999999991,31
Garmin,Fenix 8,Smartwatch,72.729000000000013,32
Garmin,Instinct 2X,Smartwatch,72.40275,33
Garmin,Fenix 8,Smartwatch,72.309249999999992,34
Garmin,Forerunner 965,Smartwatch,72.3055,35
Garmin,Venu 3,Smartwatch,72.2805,36
Garmin,Fenix 8,Smartwatch,72.01425,37
Garmin,Forerunner 965,Smartwatch,71.98425,38
Garmin,Venu 3,Smartwatch,71.96525,39
Garmin,Forerunner 965,Smartwatch,71.93175,40
Garmin,Venu 3,Smartwatch,71.928,41
Garmin,Venu 3,Smartwatch,71.866250000000008,42
Garmin,Fenix 8,Smartwatch,71.833750000000009,43
Garmin,Forerunner 965,Smartwatch,71.8255,44
Garmin,Fenix 8,Smartwatch,71.7675,45
Garmin,Instinct 2X,Smartwatch,71.748499999999993,46
Garmin,Forerunner 965,Smartwatch,71.426,47
Garmin,Instinct 2X,Smartwatch,71.19575,48
Garmin,Venu 3,Smartwatch,71.04925,49
Garmin,Fenix 8,Smartwatch,70.98875000000001,50
Garmin,Fenix 8,Smartwatch,70.97125,51
Garmin,Forerunner 965,Smartwatch,70.95775,52
Garmin,Fenix 8,Smartwatch,70.95775,52
Garmin,Instinct 2X,Smartwatch,70.89,54
Garmin,Instinct 2X,Smartwatch,70.771999999999991,55
Garmin,Instinct 2X,Smartwatch,70.762750000000011,56
Garmin,Enduro 3,Smartwatch,70.725,57
Garmin,Venu 3,Smartwatch,70.62675,58
Garmin,Forerunner 965,Smartwatch,70.58475,59
Garmin,Fenix 8,Smartwatch,70.565750000000008,60
Garmin,Fenix 8,Smartwatch,70.53925000000001,61
Garmin,Fenix 8,Smartwatch,70.50225,62
Garmin,Forerunner 965,Smartwatch,70.428750000000008,63
Garmin,Fenix 8,Smartwatch,70.34375,64
Garmin,Fenix 8,Smartwatch,70.318,65
Garmin,Forerunner 965,Smartwatch,70.30825,66
Garmin,Forerunner 965,Smartwatch,70.15625,67
Garmin,Venu 3,Smartwatch,70.031749999999988,68
Garmin,Venu 3,Smartwatch,70.01075,69
Garmin,Venu 3,Smartwatch,69.90725,70
Garmin,Fenix 8,Smartwatch,69.876500000000007,71
Garmin,Fenix 8,Smartwatch,69.629,72
Garmin,Fenix 8,Smartwatch,69.622,73
Garmin,Venu 3,Smartwatch,69.49225,74
Garmin,Instinct 2X,Smartwatch,69.470500000000015,75
Garmin,Forerunner 965,Smartwatch,69.3755,76
Garmin,Venu 3,Smartwatch,69.22625,77
Garmin,Fenix 8,Smartwatch,69.22,78
Garmin,Venu 3,Smartwatch,69.012499999999989,79
Garmin,Venu 3,Smartwatch,68.937000000000012,80
Garmin,Fenix 8,Smartwatch,68.8945,81
Garmin,Venu 3,Smartwatch,68.845,82
Garmin,Fenix 8,Smartwatch,68.744,83
Garmin,Fenix 8,Smartwatch,68.696,84
Garmin,Instinct 2X,Smartwatch,68.645,85
Garmin,Instinct 2X,Smartwatch,68.6225,86
Garmin,Venu 3,Smartwatch,68.61575,87
Garmin,Venu 3,Smartwatch,68.60675,88
Garmin,Fenix 8,Smartwatch,68.60225,89
Garmin,Fenix 8,Smartwatch,68.436749999999989,90
Apple,Watch SE 3,Smartwatch,68.43125,91
Garmin,Forerunner 965,Smartwatch,68.329,92
Samsung,Galaxy Watch FE,Smartwatch,68.26625,93
Garmin,Fenix 8,Smartwatch,68.2485,94
Garmin,Forerunner 965,Smartwatch,68.2405,95
Garmin,Forerunner 965,Smartwatch,68.21375,96
Huawei,Watch 5,Smartwatch,68.208,97
Samsung,Galaxy Watch 7,Smartwatch,68.089,98
Withings,Steel HR,Smartwatch,68.08675,99
Garmin,Forerunner 965,Smartwatch,67.981,100
Garmin,Venu 3,Smartwatch,67.9205,101
Garmin,Venu 3,Smartwatch,67.909,102
Garmin,Instinct 2X,Smartwatch,67.829000000000008,103
Huawei,Watch 5,Smartwatch,67.821,104
Apple,Watch Ultra 2,Smartwatch,67.79,105
Apple,Watch Series 10,Smartwatch,67.70225,106
Huawei,Watch 5,Smartwatch,67.68325,107
Samsung,Galaxy Watch Ultra,Smartwatch,67.672750000000008,108
Garmin,Venu 3,Smartwatch,67.65275,109
Samsung,Galaxy Watch 7,Smartwatch,67.60325,110
Garmin,Forerunner 965,Smartwatch,67.59475,111
Withings,ScanWatch 2,Smartwatch,67.59,112
Samsung,Galaxy Watch 7,Smartwatch,67.564,113
Garmin,Venu 3,Smartwatch,67.5475,114
Apple,Watch Series 10,Smartwatch,67.525500000000008,115
Apple,Watch Series 10,Smartwatch,67.5245,116
Garmin,Fenix 8,Smartwatch,67.52225,117
Apple,Watch Ultra 2,Smartwatch,67.509999999999991,118
Huawei,Watch 5,Smartwatch,67.447,119
Apple,Watch SE 3,Smartwatch,67.44575,120
Samsung,Galaxy Watch Ultra,Smartwatch,67.42675,121
Apple,Watch SE 3,Smartwatch,67.367,122
Samsung,Galaxy Watch Ultra,Smartwatch,67.36175,123
Apple,Watch Series 10,Smartwatch,67.333,124
Garmin,Instinct 2X,Smartwatch,67.31775,125
Apple,Watch Ultra 2,Smartwatch,67.2865,126
Samsung,Galaxy Watch FE,Smartwatch,67.278500000000008,127
Huawei,Watch 5,Smartwatch,67.23775,128
Garmin,Instinct 2X,Smartwatch,67.17275,129
Huawei,Band 9,Smartwatch,67.17,130
Huawei,Watch GT 5,Smartwatch,67.164999999999992,131
Huawei,Band 9,Smartwatch,67.119,132
Apple,Watch Ultra 2,Smartwatch,67.087,133
Apple,Watch Series 10,Smartwatch,67.08625,134
Samsung,Galaxy Watch FE,Smartwatch,67.081,135
Apple,Watch SE 3,Smartwatch,67.0755,136
Samsung,Galaxy Watch 7,Smartwatch,67.059000000000012,137
Samsung,Galaxy Watch Ultra,Smartwatch,67.0535,138
Apple,Watch SE 3,Smartwatch,67.0515,139
Garmin,Venu 3,Smartwatch,67.0275,140
Garmin,Forerunner 965,Smartwatch,67.01,141
Apple,Watch Ultra 2,Smartwatch,66.99675,142
Huawei,Watch GT 5,Smartwatch,66.98075,143
Garmin,Instinct 2X,Smartwatch,66.95925,144
Huawei,Watch GT 5,Smartwatch,66.953750000000014,145
Withings,ScanWatch 2,Smartwatch,66.95025,146
Apple,Watch SE 3,Smartwatch,66.946750000000009,147
Huawei,Watch 5,Smartwatch,66.94274999999999,148
Samsung,Galaxy Watch 7,Smartwatch,66.891500000000008,149
Huawei,Watch Ultimate,Smartwatch,66.861499999999992,150
Apple,Watch SE 3,Smartwatch,66.860250000000008,151
Samsung,Galaxy Watch Ultra,Smartwatch,66.85575,152
Polar,Pacer Pro,Smartwatch,66.8365,153
Samsung,Galaxy Watch Ultra,Smartwatch,66.833,154
Garmin,Venu 3,Smartwatch,66.825250000000011,155
Huawei,Band 9,Smartwatch,66.8245,156
Apple,Watch SE 3,Smartwatch,66.81725,157
Garmin,Fenix 8,Smartwatch,66.817,158
Samsung,Galaxy Watch Ultra,Smartwatch,66.81475,159
Polar,Vantage V3,Smartwatch,66.805,160
Huawei,Watch GT 5,Smartwatch,66.79325,161
Samsung,Galaxy Watch Ultra,Smartwatch,66.785,162
Apple,Watch SE 3,Smartwatch,66.7695,163
Samsung,Galaxy Watch 7,Smartwatch,66.76675,164
Huawei,Watch 5,Smartwatch,66.76375,165
Samsung,Galaxy Watch 7,Smartwatch,66.76075,166
Samsung,Galaxy Watch Ultra,Smartwatch,66.759,167
Huawei,Watch 5,Smartwatch,66.741,168
Huawei,Band 9,Smartwatch,66.73325,169
Apple,Watch Ultra 2,Smartwatch,66.72475,170
Withings,ScanWatch 2,Smartwatch,66.71475,171
Apple,Watch Series 10,Smartwatch,66.686,172
Apple,Watch Ultra 2,Smartwatch,66.683500000000009,173
Samsung,Galaxy Watch Ultra,Smartwatch,66.68325,174
Huawei,Band 9,Smartwatch,66.678750000000008,175
Samsung,Galaxy Watch 7,Smartwatch,66.6775,176
Huawei,Watch GT 5,Smartwatch,66.67025000000001,177
Huawei,Band 9,Smartwatch,66.668,178
Polar,Vantage V3,Smartwatch,66.64275,179
Garmin,Forerunner 965,Smartwatch,66.62075,180
Apple,Watch Series 10,Smartwatch,66.613250000000008,181
Samsung,Galaxy Watch 7,Smartwatch,66.604250000000008,182
Samsung,Galaxy Watch FE,Smartwatch,66.5805,183
Huawei,Watch Ultimate,Smartwatch,66.577,184
Polar,Pacer Pro,Smartwatch,66.571750000000009,185
Apple,Watch Ultra 2,Smartwatch,66.557999999999993,186
Apple,Watch Ultra 2,Smartwatch,66.55725,187
Huawei,Watch GT 5,Smartwatch,66.55425,188
Garmin,Forerunner 965,Smartwatch,66.54225,189
Apple,Watch SE 3,Smartwatch,66.52825,190
Garmin,Venu 3,Smartwatch,66.5275,191
Withings,ScanWatch 2,Smartwatch,66.527,192
Apple,Watch Series 10,Smartwatch,66.51,193
Samsung,Galaxy Watch 7,Smartwatch,66.50425,194
Apple,Watch Series 10,Smartwatch,66.49799999999999,195
Huawei,Watch 5,Smartwatch,66.47975,196
Huawei,Watch GT 5,Smartwatch,66.478000000000009,197
Withings,ScanWatch 2,Smartwatch,66.47275,198
Apple,Watch Series 10,Smartwatch,66.46625,199
Polar,Vantage V3,Smartwatch,66.46125,200
Apple,Watch Ultra 2,Smartwatch,66.457000000000008,201
Samsung,Galaxy Watch 7,Smartwatch,66.44825,202
Samsung,Galaxy Watch Ultra,Smartwatch,66.4185,203
Garmin,Venu 3,Smartwatch,66.4105,204
Withings,Steel HR,Smartwatch,66.410249999999991,205
Polar,Pacer Pro,Smartwatch,66.40875,206
Apple,Watch SE 3,Smartwatch,66.406,207
Apple,Watch Series 10,Smartwatch,66.363250000000008,208
Huawei,Band 9,Smartwatch,66.3495,209
Huawei,Band 9,Smartwatch,66.3345,210
Samsung,Galaxy Watch FE,Smartwatch,66.33,211
Samsung,Galaxy Watch FE,Smartwatch,66.32925,212
Samsung,Galaxy Watch 7,Smartwatch,66.319,213
Samsung,Galaxy Watch 7,Smartwatch,66.307999999999993,214
Huawei,Watch GT 5,Smartwatch,66.28575,215
Samsung,Galaxy Watch Ultra,Smartwatch,66.26125,216
Huawei,Watch Ultimate,Smartwatch,66.2445,217
Huawei,Watch GT 5,Smartwatch,66.22025,218
Polar,Pacer Pro,Smartwatch,66.207,219
Withings,ScanWatch 2,Smartwatch,66.2005,220
Samsung,Galaxy Watch FE,Smartwatch,66.2,221
Huawei,Watch Ultimate,Smartwatch,66.196750000000009,222
Samsung,Galaxy Watch FE,Smartwatch,66.19475,223
Samsung,Galaxy Watch FE,Smartwatch,66.1885,224
Apple,Watch SE 3,Smartwatch,66.18675,225
Samsung,Galaxy Watch Ultra,Smartwatch,66.1835,226
Garmin,Venu 3,Smartwatch,66.1735,227
Garmin,Forerunner 965,Smartwatch,66.15075,228
Apple,Watch SE 3,Smartwatch,66.12975,229
Apple,Watch Series 10,Smartwatch,66.129500000000007,230
Huawei,Watch Ultimate,Smartwatch,66.09075,231
Huawei,Watch GT 5,Smartwatch,66.06225,232
Garmin,Venu 3,Smartwatch,66.0485,233
Polar,Pacer Pro,Smartwatch,66.047,234
Huawei,Watch 5,Smartwatch,66.044249999999991,235
Samsung,Galaxy Watch 7,Smartwatch,66.0275,236
Samsung,Galaxy Watch FE,Smartwatch,66.0245,237
Huawei,Watch 5,Smartwatch,66.0215,238
Apple,Watch SE 3,Smartwatch,66.02075,239
Apple,Watch Series 10,Smartwatch,66.020749999999992,240
Samsung,Galaxy Watch FE,Smartwatch,66.01825,241
Samsung,Galaxy Watch Ultra,Smartwatch,66.008,242
Polar,Vantage V3,Smartwatch,66.001,243
Apple,Watch Ultra 2,Smartwatch,65.99125,244
Apple,Watch SE 3,Smartwatch,65.985250000000008,245
Apple,Watch Series 10,Smartwatch,65.9845,246
Samsung,Galaxy Watch Ultra,Smartwatch,65.98175,247
Apple,Watch SE 3,Smartwatch,65.96925,248
Withings,Steel HR,Smartwatch,65.963000000000008,249
Withings,ScanWatch 2,Smartwatch,65.962,250
Huawei,Watch Ultimate,Smartwatch,65.95575,251
Withings,ScanWatch 2,Smartwatch,65.955000000000013,252
Huawei,Band 9,Smartwatch,65.946,253
Samsung,Galaxy Watch Ultra,Smartwatch,65.94575,254
Polar,Pacer Pro,Smartwatch,65.93925,255
Huawei,Watch 5,Smartwatch,65.9265,256
Huawei,Band 9,Smartwatch,65.9195,257
Apple,Watch Ultra 2,Smartwatch,65.9105,258
Polar,Pacer Pro,Smartwatch,65.89525,259
Huawei,Watch GT 5,Smartwatch,65.88825,260
Samsung,Galaxy Watch FE,Smartwatch,65.888,261
Garmin,Fenix 8,Smartwatch,65.885,262
Huawei,Watch GT 5,Smartwatch,65.8835,263
Apple,Watch Ultra 2,Smartwatch,65.883,264
Huawei,Band 9,Smartwatch,65.87075,265
Huawei,Watch 5,Smartwatch,65.861,266
Apple,Watch Ultra 2,Smartwatch,65.8545,267
Withings,Steel HR,Smartwatch,65.8375,268
Apple,Watch Series 10,Smartwatch,65.83675,269
Samsung,Galaxy Watch FE,Smartwatch,65.8295,270
Withings,Steel HR,Smartwatch,65.82,271
Huawei,Watch Ultimate,Smartwatch,65.81825,272
Huawei,Watch 5,Smartwatch,65.808,273
Apple,Watch Ultra 2,Smartwatch,65.80175,274
Apple,Watch Ultra 2,Smartwatch,65.80175,274
Samsung,Galaxy Watch 7,Smartwatch,65.797,276
Huawei,Watch 5,Smartwatch,65.78825,277
Apple,Watch Ultra 2,Smartwatch,65.78825,277
Apple,Watch SE 3,Smartwatch,65.7625,279
Samsung,Galaxy Watch FE,Smartwatch,65.76125,280
Huawei,Band 9,Smartwatch,65.758749999999992,281
Huawei,Watch GT 5,Smartwatch,65.75725,282
Samsung,Galaxy Watch Ultra,Smartwatch,65.75575,283
Samsung,Galaxy Watch FE,Smartwatch,65.74275,284
Samsung,Galaxy Watch FE,Smartwatch,65.72975,285
Apple,Watch Ultra 2,Smartwatch,65.7185,286
Apple,Watch Ultra 2,Smartwatch,65.7085,287
Samsung,Galaxy Watch 7,Smartwatch,65.7065,288
Apple,Watch Ultra 2,Smartwatch,65.70475,289
Withings,ScanWatch 2,Smartwatch,65.69775,290
Samsung,Galaxy Watch FE,Smartwatch,65.69575,291
Samsung,Galaxy Watch Ultra,Smartwatch,65.684750000000008,292
Apple,Watch SE 3,Smartwatch,65.6825,293
Samsung,Galaxy Watch FE,Smartwatch,65.6715,294
Apple,Watch Series 10,Smartwatch,65.66749999999999,295
Apple,Watch Ultra 2,Smartwatch,65.6615,296
Polar,Pacer Pro,Smartwatch,65.6615,296
Samsung,Galaxy Watch FE,Smartwatch,65.65625,298
Samsung,Galaxy Watch Ultra,Smartwatch,65.653,299
Samsung,Galaxy Watch 7,Smartwatch,65.64025,300
Huawei,Watch 5,Smartwatch,65.62525,301
Apple,Watch Ultra 2,Smartwatch,65.61475,302
Apple,Watch Series 10,Smartwatch,65.613250000000008,303
Apple,Watch Series 10,Smartwatch,65.57625,304
Samsung,Galaxy Watch Ultra,Smartwatch,65.5745,305
Huawei,Watch Ultimate,Smartwatch,65.56475,306
Huawei,Watch Ultimate,Smartwatch,65.55149999999999,307
Apple,Watch SE 3,Smartwatch,65.545999999999992,308
Samsung,Galaxy Watch Ultra,Smartwatch,65.541750000000008,309
Samsung,Galaxy Watch Ultra,Smartwatch,65.54125,310
Samsung,Galaxy Watch 7,Smartwatch,65.537749999999988,311
Apple,Watch SE 3,Smartwatch,65.5315,312
Withings,Steel HR,Smartwatch,65.52925,313
Withings,ScanWatch 2,Smartwatch,65.51325,314
Garmin,Forerunner 965,Smartwatch,65.485,315
Samsung,Galaxy Watch 7,Smartwatch,65.47675000000001,316
Samsung,Galaxy Watch FE,Smartwatch,65.47525,317
Withings,Steel HR,Smartwatch,65.45825,318
Huawei,Band 9,Smartwatch,65.449249999999992,319
Samsung,Galaxy Watch FE,Smartwatch,65.44875,320
Huawei,Watch Ultimate,Smartwatch,65.448000000000008,321
Huawei,Watch Ultimate,Smartwatch,65.4305,322
Apple,Watch Series 10,Smartwatch,65.425,323
Samsung,Galaxy Watch FE,Smartwatch,65.40825,324
Apple,Watch SE 3,Smartwatch,65.39775,325
Samsung,Galaxy Watch Ultra,Smartwatch,65.395749999999992,326
Samsung,Galaxy Watch Ultra,Smartwatch,65.38275,327
Apple,Watch SE 3,Smartwatch,65.34975,328
Huawei,Watch 5,Smartwatch,65.3435,329
Samsung,Galaxy Watch Ultra,Smartwatch,65.34125,330
Samsung,Galaxy Watch Ultra,Smartwatch,65.34075,331
Samsung,Galaxy Watch FE,Smartwatch,65.31975,332
Withings,ScanWatch 2,Smartwatch,65.29525,333
Huawei,Band 9,Smartwatch,65.294,334
Samsung,Galaxy Watch FE,Smartwatch,65.28425,335
Polar,Pacer Pro,Smartwatch,65.283,336
Apple,Watch SE 3,Smartwatch,65.276749999999993,337
Withings,ScanWatch 2,Smartwatch,65.25625,338
Huawei,Watch GT 5,Smartwatch,65.249500000000012,339
Apple,Watch Ultra 2,Smartwatch,65.24625,340
Apple,Watch SE 3,Smartwatch,65.214249999999993,341
Polar,Pacer Pro,Smartwatch,65.1885,342
Samsung,Galaxy Watch 7,Smartwatch,65.181,343
Apple,Watch Ultra 2,Smartwatch,65.17975,344
Apple,Watch Ultra 2,Smartwatch,65.16275,345
Withings,ScanWatch 2,Smartwatch,65.1615,346
Garmin,Instinct 2X,Smartwatch,65.161,347
Polar,Pacer Pro,Smartwatch,65.15825000000001,348
Apple,Watch SE 3,Smartwatch,65.15625,349
Apple,Watch Series 10,Smartwatch,65.150250000000014,350
Polar,Vantage V3,Smartwatch,65.132,351
Garmin,Instinct 2X,Smartwatch,65.125750000000011,352
Samsung,Galaxy Watch Ultra,Smartwatch,65.118,353
Huawei,Band 9,Smartwatch,65.111,354
Apple,Watch Series 10,Smartwatch,65.10975,355
Apple,Watch SE 3,Smartwatch,65.102250000000012,356
Withings,ScanWatch 2,Smartwatch,65.098250000000007,357
Apple,Watch Series 10,Smartwatch,65.077750000000009,358
Polar,Vantage V3,Smartwatch,65.072,359
Apple,Watch SE 3,Smartwatch,65.05875,360
Huawei,Watch GT 5,Smartwatch,65.056000000000012,361
Apple,Watch Series 10,Smartwatch,65.041,362
Apple,Watch Series 10,Smartwatch,65.0395,363
Apple,Watch Series 10,Smartwatch,65.03325,364
Garmin,Forerunner 965,Smartwatch,65.0325,365
Apple,Watch SE 3,Smartwatch,65.023749999999993,366
Huawei,Watch GT 5,Smartwatch,65.0175,367
Samsung,Galaxy Watch Ultra,Smartwatch,65.01400000000001,368
Withings,ScanWatch 2,Smartwatch,65.010500000000008,369
Samsung,Galaxy Watch Ultra,Smartwatch,65.003999999999991,370
Polar,Pacer Pro,Smartwatch,65.00225,371
Apple,Watch Ultra 2,Smartwatch,64.99825,372
Garmin,Venu 3,Smartwatch,64.997250000000008,373
Samsung,Galaxy Watch Ultra,Smartwatch,64.988,374
Apple,Watch SE 3,Smartwatch,64.967999999999989,375
Apple,Watch Series 10,Smartwatch,64.96175,376
Samsung,Galaxy Watch FE,Smartwatch,64.958,377
Samsung,Galaxy Watch 7,Smartwatch,64.95675,378
Apple,Watch Series 10,Smartwatch,64.93625,379
Huawei,Watch Ultimate,Smartwatch,64.93225000000001,380
Samsung,Galaxy Watch Ultra,Smartwatch,64.92325,381
Samsung,Galaxy Watch FE,Smartwatch,64.92225,382
Garmin,Instinct 2X,Smartwatch,64.917,383
Apple,Watch SE 3,Smartwatch,64.91675,384
Apple,Watch SE 3,Smartwatch,64.916,385
Polar,Pacer Pro,Smartwatch,64.91475,386
Huawei,Watch Ultimate,Smartwatch,64.9135,387
Withings,ScanWatch 2,Smartwatch,64.90875,388
